transcript	RIBO_GMP_Ven_A	RIBO_GMP_Ven_B	RIBO_GMP_vehicle_A	RIBO_GMP_vehicle_B	RIBO_HSC_Ven_A	RIBO_HSC_Ven_B	RIBO_HSC_vehicle_A	RIBO_HSC_vehicle_B
Efcc1-202	1	0	0	0	0	0	0	0
Efemp1-201	0	0	0	0	0	0	0	0
Efemp2-206	7	0	2	3	2	0	2	4
Efhb-201	0	0	0	0	0	0	0	0
Efhc1-201	1	1	1	2	3	0	1	0
Efhc2-201	0	0	0	0	0	0	0	0
Efhd1-201	0	0	0	0	0	0	2	1
Efhd2-201	430	191	280	333	317	96	405	362
Efl1-201	86	36	60	57	59	31	45	36
Efna1-201	0	0	0	0	0	0	0	0
Efna2-201	0	0	0	0	0	0	0	0
Efna3-201	0	0	0	0	0	0	0	0
Efna4-201	0	0	0	0	0	0	0	0
Efna5-201	0	0	0	0	0	0	0	0
Efnb1-201	16	3	6	6	3	2	12	7
Efnb2-201	0	0	0	0	0	0	1	0
Efnb3-201	0	0	0	0	0	0	0	1
Efr3a-201	108	48	76	72	102	21	69	75
Efr3b-201	2	0	1	0	1	0	0	1
Efs-201	0	0	0	0	0	0	0	0
Eftud2-201	328	138	234	201	237	113	138	136
Egf-201	2	2	5	1	5	2	1	2
Egfem1-202	4	1	3	0	1	0	0	0
Egfl6-201	0	0	0	0	0	0	0	0
Egfl7-216	7	5	7	9	8	1	3	5
Egfl8-201	0	1	0	0	0	0	2	0
Egflam-201	0	0	0	0	0	0	0	0
Egfr-201	0	0	1	0	0	0	0	0
Egln1-201	54	11	24	27	79	12	52	41
Egln2-201	16	4	10	13	26	3	12	9
Egln3-201	16	3	5	7	27	4	21	24
Egr1-201	10	17	20	12	2	0	1	2
Egr2-201	0	3	3	1	0	0	1	0
Egr3-204	1	0	0	0	0	0	0	0
Egr4-201	0	0	0	0	0	0	0	0
Ehbp1-207	15	5	7	3	7	1	6	6
Ehbp1l1-201	295	137	199	238	220	48	269	221
Ehd1-201	181	83	122	141	162	67	196	202
Ehd2-201	1	0	0	0	0	0	0	0
Ehd3-201	2	0	0	0	0	0	1	0
Ehd4-201	75	38	48	50	78	48	73	75
Ehf-201	0	0	0	0	0	0	0	0
Ehhadh-201	34	19	37	34	20	15	28	19
Ehmt1-210	172	62	108	101	137	38	124	99
Ehmt2-201	222	93	150	152	321	96	209	171
Ei24-202	43	13	36	29	74	9	49	40
Eid1-201	130	74	137	122	160	84	188	202
Eid2-201	1	0	0	0	0	0	0	0
Eid2b-201	2	0	1	0	2	0	1	1
Eid3-201	2	2	3	4	2	0	1	0
Eif1-201	267	110	175	166	116	50	117	135
Eif1a-201	291	118	204	157	114	45	126	106
Eif1ad-201	69	22	36	41	63	7	37	53
Eif1ax-201	323	127	223	207	192	56	137	162
Eif1b-201	150	63	90	119	90	41	124	113
Eif2a-201	159	82	134	124	89	32	45	52
Eif2ak1-201	214	98	172	150	147	56	176	180
Eif2ak2-201	146	38	50	68	65	22	63	51
Eif2ak3-201	180	61	131	142	112	34	108	101
Eif2ak4-201	136	35	91	90	107	27	75	63
Eif2b1-201	153	86	107	101	107	42	93	86
Eif2b2-201	114	52	67	81	68	18	74	86
Eif2b3-203	162	87	117	98	84	50	69	80
Eif2b4-201	80	23	50	47	59	16	50	45
Eif2b5-201	191	68	139	129	129	33	114	84
Eif2d-203	54	22	47	40	140	20	74	66
Eif2s1-201	710	371	492	518	605	284	518	515
Eif2s2-201	321	128	221	197	185	47	158	132
Eif2s3x-201	460	210	339	316	471	208	387	347
Eif2s3y-201	179	134	164	194	0	0	0	0
Eif3a-201	2489	1157	1848	1523	1769	945	1214	1053
Eif3b-201	1158	590	842	786	1022	389	844	811
Eif3c-201	989	426	693	569	951	385	496	428
Eif3d-201	167	81	100	113	105	48	89	97
Eif3e-201	490	216	374	329	369	145	304	287
Eif3f-201	229	109	192	184	154	51	129	117
Eif3g-201	468	295	361	332	296	115	333	338
Eif3h-201	386	170	217	231	278	91	295	304
Eif3i-201	221	123	163	162	203	70	169	197
Eif3j1-201	0	0	0	0	0	0	0	0
Eif3j2-201	0	0	0	0	0	0	0	0
Eif3k-201	359	197	257	271	230	79	223	257
Eif3l-201	254	114	157	157	184	74	153	155
Eif3m-201	342	139	236	222	226	74	182	163
Eif4a1-213	1780	1018	1388	1267	1467	797	1255	1233
Eif4a2-201	340	162	211	273	339	126	283	243
Eif4a3-201	290	128	201	197	183	71	179	175
Eif4b-201	856	386	587	562	820	236	643	588
Eif4e-201	541	249	394	381	319	137	348	339
Eif4e1b-201	0	0	0	0	0	0	0	0
Eif4e2-206	220	96	128	160	138	35	140	156
Eif4e3-201	53	31	37	41	22	11	43	50
Eif4ebp1-201	55	16	27	34	33	6	32	19
Eif4ebp2-201	115	47	80	79	64	13	71	70
Eif4ebp3-201	0	0	0	0	0	0	0	0
Eif4enif1-213	237	73	132	147	160	27	159	118
Eif4g1-204	1003	349	676	580	909	403	394	352
Eif4g3-202	565	238	385	378	419	156	321	285
Eif4h-201	257	120	182	210	143	71	95	99
Eif5-202	562	268	435	386	530	171	443	406
Eif5a-201	765	448	580	568	609	287	534	557
Eif5a2-201	7	2	0	1	1	1	3	2
Eif5b-201	677	234	399	325	483	186	197	144
Eif6-201	201	74	155	135	142	50	155	142
Eipr1-206	83	26	40	68	41	19	70	78
Elac1-201	11	10	11	14	13	1	13	9
Elac2-201	146	86	134	128	105	48	81	83
Elane-201	1043	617	752	897	360	203	398	533
Elavl1-201	256	99	161	152	230	80	192	163
Elavl2-202	0	0	0	0	0	0	0	0
Elavl3-201	0	0	0	0	0	0	0	0
Elavl4-203	0	0	0	0	0	0	0	0
Elf1-201	415	139	234	253	397	123	379	360
Elf2-212	124	35	58	65	73	15	102	75
Elf3-202	0	0	0	0	0	0	0	0
Elf4-202	254	95	130	157	189	70	174	139
Elf5-206	0	0	0	0	0	0	0	0
Elfn1-201	0	0	0	0	0	0	0	0
Elfn2-202	0	0	0	0	0	0	0	0
Elk1-201	6	2	2	5	6	2	8	0
Elk3-201	18	6	17	10	27	7	23	24
Elk4-202	31	6	25	19	19	5	14	9
Ell-201	22	7	13	17	12	8	22	19
Ell2-201	19	8	26	16	9	0	9	8
Ell3-201	0	0	0	0	0	0	0	0
Elmo1-201	236	84	121	144	150	72	132	131
Elmo2-205	102	39	79	88	186	62	146	136
Elmo3-201	2	2	1	1	2	0	3	0
Elmod1-201	0	0	0	0	0	0	0	0
Elmod2-206	51	19	18	38	19	12	21	32
Elmod3-202	4	2	6	9	15	3	18	16
Elmsan1-202	112	37	66	74	75	29	75	48
Eln-201	0	0	0	0	0	0	0	0
Eloa-201	296	119	185	177	219	69	172	162
Elob-201	39	17	19	35	12	13	33	23
Elobl-201	0	0	0	0	0	0	0	0
Eloc-208	36	8	22	26	14	3	13	11
Elof1-202	4	2	1	4	5	0	1	3
Elovl1-201	184	87	101	152	54	21	65	63
Elovl2-201	1	0	1	1	0	1	1	1
Elovl3-202	1	2	0	0	0	0	0	0
Elovl4-201	0	1	0	0	0	0	0	0
Elovl5-201	161	58	86	111	65	34	89	94
Elovl6-201	7	1	10	3	12	2	7	13
Elovl7-201	9	3	8	17	17	5	14	21
Elp1-201	204	96	169	121	199	123	105	102
Elp2-204	244	121	211	162	191	129	168	161
Elp3-203	267	127	231	206	203	121	215	213
Elp4-202	36	14	22	26	31	27	30	25
Elp5-201	69	27	45	48	57	13	45	50
Elp6-205	3	4	2	9	4	1	12	7
Emb-201	1060	542	747	827	731	358	766	846
Emc1-201	478	239	335	340	193	127	238	324
Emc10-207	114	67	88	111	59	17	63	96
Emc2-201	276	114	220	177	204	67	189	159
Emc3-201	144	60	71	125	59	19	84	104
Emc4-201	67	36	32	49	26	9	37	39
Emc6-201	24	7	15	21	9	1	15	15
Emc7-201	257	120	172	213	145	44	165	209
Emc8-201	40	17	18	23	19	2	20	24
Emc9-201	6	4	5	10	3	1	7	9
Emcn-201	0	0	1	0	0	0	0	0
Emd-201	107	38	55	56	87	28	80	75
Eme1-201	55	34	39	46	44	14	43	35
Eme2-202	9	2	3	5	4	3	9	9
Emg1-201	184	82	112	125	106	33	109	117
Emid1-201	4	2	3	1	0	1	0	0
Emilin1-201	542	231	349	401	232	104	374	382
Emilin2-203	574	251	459	375	342	161	391	522
Emilin3-201	0	0	0	0	0	0	0	0
Eml1-203	0	0	0	0	0	0	0	0
Eml2-203	113	56	79	93	60	30	79	60
Eml3-201	138	62	95	95	117	29	105	110
Eml4-201	207	92	136	130	171	54	154	132
Eml5-210	107	66	63	156	168	32	176	134
Eml6-201	6	2	2	3	11	3	2	5
Emp1-206	1	0	1	0	2	0	1	0
Emp2-201	0	0	0	0	0	0	1	0
Emp3-202	71	32	29	51	34	8	47	43
Emsy-202	52	11	23	30	31	8	22	21
Emx1-201	0	0	0	0	0	0	0	0
Emx2-201	0	0	0	0	0	0	0	0
En1-201	0	0	0	0	0	0	0	0
En2-201	0	0	0	0	0	0	0	0
Enah-204	6	2	4	5	1	0	3	3
Enam-201	0	0	0	0	0	0	0	0
Enc1-201	11	3	6	7	10	2	10	12
Endod1-201	26	11	14	31	48	10	35	28
Endog-201	3	0	2	3	4	1	0	1
Endou-201	0	0	4	1	0	3	1	2
Endov-202	13	2	9	8	10	2	7	10
Eng-201	15	4	5	14	3	1	7	8
Engase-202	41	24	32	45	24	8	35	20
Enho-201	0	0	0	0	0	0	0	0
Enkd1-201	18	10	12	20	18	5	30	18
Enkur-201	0	2	4	0	0	0	0	1
Eno1-202	71	39	56	52	101	50	58	64
Eno1b-201	0	0	0	0	0	0	0	0
Eno2-201	0	0	0	0	0	0	0	0
Eno3-202	18	1	2	9	15	3	5	10
Eno4-202	0	0	0	0	0	0	0	0
Enoph1-202	104	46	58	58	91	30	90	74
Enox1-201	0	0	1	1	0	0	1	0
Enox2-203	38	20	35	34	40	13	32	40
Enpep-201	1	0	1	1	0	0	0	1
Enpp1-202	0	1	0	0	0	0	1	3
Enpp2-201	0	1	0	0	0	0	2	3
Enpp3-201	0	0	0	0	0	0	0	0
Enpp4-201	21	10	5	19	4	2	6	2
Enpp5-201	21	17	19	18	2	2	4	3
Enpp6-201	0	0	0	0	0	0	1	1
Enpp7-201	0	0	0	0	0	0	0	0
Ensa-201	63	35	46	53	49	12	72	65
Enthd1-202	0	0	0	0	0	0	0	0
Entpd1-201	235	140	196	233	71	51	139	165
Entpd2-201	0	0	0	0	0	0	1	0
Entpd3-201	1	0	1	1	0	0	0	0
Entpd4-206	0	0	0	0	0	0	0	0
Entpd4b-204	0	0	0	0	0	0	0	0
Entpd5-203	19	7	10	20	21	5	12	26
Entpd6-201	73	34	65	68	62	22	70	62
Entpd7-201	114	38	62	60	86	10	71	75
Entpd8-203	0	0	0	0	0	0	0	0
Entr1-204	11	3	9	2	11	2	4	7
Eny2-201	71	20	44	40	28	3	27	29
Eogt-201	12	4	7	5	3	0	6	3
Eomes-201	0	0	1	1	0	0	0	1
Ep300-201	435	185	272	284	387	142	298	281
Ep400-201	467	194	361	305	475	194	297	267
Epas1-201	2	0	3	2	3	1	2	2
Epb41-201	194	66	107	98	150	46	151	105
Epb41l1-205	1	0	1	0	3	1	1	2
Epb41l2-201	151	74	90	86	129	70	119	102
Epb41l3-201	6	1	7	8	5	2	7	10
Epb41l4a-201	0	0	0	0	0	0	0	0
Epb41l4b-201	0	0	0	0	2	1	1	2
Epb41l5-208	0	0	0	0	0	0	0	0
Epb42-202	0	0	1	0	0	7	0	1
Epc1-201	103	28	53	61	79	13	87	55
Epc2-201	82	20	42	28	68	16	50	35
Epcam-201	2	1	3	0	0	0	2	4
Epdr1-201	0	0	0	0	0	0	0	0
Epg5-201	91	35	71	64	103	29	44	50
Epgn-201	0	0	0	1	0	0	0	0
Epha1-201	0	0	0	0	0	0	1	0
Epha10-201	0	0	0	0	0	0	0	0
Epha2-201	49	6	15	9	37	18	39	34
Epha3-201	0	0	0	0	0	0	0	0
Epha4-201	0	0	0	0	0	0	0	1
Epha5-205	0	0	0	0	0	0	0	0
Epha6-201	0	0	0	0	0	0	0	0
Epha7-201	603	474	591	549	4	6	1	5
Epha8-201	0	0	0	0	0	0	0	0
Ephb1-201	0	0	0	0	0	0	0	0
Ephb2-202	0	0	0	0	0	0	0	0
Ephb3-201	0	0	0	0	0	0	0	0
Ephb4-201	0	0	0	0	0	0	0	0
Ephb6-201	0	0	0	0	0	0	0	0
Ephx1-201	3	2	1	4	5	0	6	5
Ephx2-201	0	0	0	0	0	0	0	0
Ephx3-201	0	0	0	0	0	0	0	0
Ephx4-201	0	0	0	0	0	0	0	0
Epm2a-201	1	0	1	1	1	1	0	0
Epm2aip1-201	46	15	35	37	29	7	43	37
Epn1-202	141	53	114	102	271	47	222	210
Epn2-212	0	0	1	0	0	0	0	0
Epn3-202	0	0	0	0	0	0	0	0
Epo-202	0	0	0	0	0	0	0	0
Epop-201	5	1	5	3	2	1	3	2
Epor-201	0	0	0	1	0	1	0	0
Epp13-201	0	0	0	0	0	0	0	0
Eppin-201	0	0	0	0	0	0	0	0
Eppk1-201	0	0	0	0	0	0	0	0
Eprs-201	766	362	589	482	615	307	385	343
Eps15-202	300	118	204	191	210	65	213	206
Eps15l1-201	206	94	111	137	144	71	150	141
Eps8-201	4	2	1	1	6	2	7	4
Eps8l1-204	11	4	7	13	9	1	13	13
Eps8l2-201	0	0	0	0	2	1	4	1
Eps8l3-201	0	0	0	0	0	0	0	0
Epsti1-201	119	56	62	94	86	44	111	93
Epx-201	47	82	61	59	34	104	15	53
Epyc-202	0	0	0	0	0	0	0	0
Eqtn-201	0	0	0	0	0	0	0	1
Eral1-201	89	39	50	53	16	14	29	25
Erap1-201	659	316	475	510	357	175	413	501
Eras-201	0	0	0	0	0	0	0	0
Erbb2-201	0	0	0	0	0	0	0	0
Erbb3-201	69	20	56	36	76	14	65	52
Erbb4-201	0	0	0	0	0	0	0	0
Erbin-207	1187	563	835	878	1055	307	865	814
Erc1-203	54	17	36	31	23	7	12	11
Erc2-205	3	1	1	1	0	0	0	0
Ercc1-201	26	10	26	24	28	15	28	23
Ercc2-201	26	18	22	27	22	11	27	23
Ercc3-201	212	85	114	121	124	37	105	79
Ercc4-201	53	19	34	35	31	8	46	47
Ercc5-201	42	16	25	24	19	3	11	17
Ercc6-201	109	57	74	81	88	59	102	71
Ercc6l-201	160	54	101	71	158	57	64	74
Ercc6l2-203	45	11	29	23	47	13	24	19
Ercc8-201	15	2	8	5	32	4	12	12
Ereg-201	0	0	0	0	0	0	0	0
Erf-201	7	3	6	3	7	3	6	14
Erfe-201	8	3	5	8	1	0	6	5
Erg-208	131	63	94	92	97	60	100	109
Erg28-201	32	4	9	14	8	4	16	20
Ergic1-206	44	8	10	15	27	4	10	23
Ergic2-208	57	14	41	40	29	6	26	24
Ergic3-201	325	168	182	266	121	58	147	204
Erh-201	0	0	0	0	0	0	0	0
Eri1-201	171	65	111	101	101	13	100	87
Eri2-207	54	11	23	26	21	9	21	26
Eri3-201	16	6	17	26	11	6	23	15
Erich1-201	65	28	39	50	40	19	43	49
Erich2-201	0	0	0	0	0	0	0	0
Erich3-201	1	0	0	0	0	0	0	0
Erich4-202	0	0	0	0	0	0	0	0
Erich5-201	19	18	15	30	17	2	33	27
Erich6-201	0	0	0	0	0	0	0	0
Erich6b-202	0	0	0	0	0	0	0	0
Erlec1-201	227	132	171	173	105	40	117	132
Erlin1-201	205	92	144	176	113	26	130	137
Erlin2-201	157	73	100	119	58	25	74	93
Ermap-206	0	1	1	0	0	3	0	2
Ermard-201	20	8	13	15	23	6	18	11
Ermn-201	0	0	2	0	0	1	1	1
Ermp1-203	190	82	111	143	74	25	94	121
Ern1-201	84	37	57	77	104	34	87	81
Ern2-201	0	0	0	0	0	0	0	0
Ero1l-201	332	134	199	238	193	51	250	279
Ero1lb-201	50	19	25	36	18	6	38	47
Erp27-201	2	0	0	1	0	0	1	1
Erp29-203	658	334	373	536	489	159	498	551
Erp44-201	308	116	187	194	112	37	139	166
Errfi1-201	0	1	1	1	1	0	3	2
Erv3-201	0	0	0	0	0	0	0	0
Esam-201	0	0	0	0	0	0	0	0
Esco1-201	58	25	45	32	73	6	60	59
Esco2-201	102	54	71	59	68	32	74	48
Esd-201	132	51	92	86	66	31	73	72
Esf1-201	317	134	284	181	202	86	148	117
Esm1-201	0	1	0	1	0	0	1	0
Esp1-201	0	0	0	0	0	0	0	0
Esp15-201	0	0	0	0	0	0	0	0
Esp16-201	0	0	0	0	0	0	0	0
Esp18-201	0	0	0	0	0	0	0	0
Esp22-201	0	0	0	0	0	0	0	0
Esp23-201	0	0	0	0	0	0	0	0
Esp24-202	0	0	0	0	0	0	0	0
Esp3-201	0	0	0	0	0	0	0	0
Esp31-201	0	0	0	0	0	0	0	0
Esp34-202	0	0	0	0	0	0	0	0
Esp36-202	0	0	0	0	0	0	0	0
Esp38-201	0	0	0	0	0	0	0	0
Esp4-201	0	0	0	0	0	0	0	0
Esp5-201	0	0	0	0	0	0	0	0
Esp6-201	0	0	0	0	0	0	0	0
Esp8-201	0	0	0	0	0	0	0	0
Espl1-201	103	50	81	65	140	79	60	70
Espn-201	4	1	4	0	9	0	6	9
Espnl-201	9	2	7	6	3	1	5	0
Esr1-204	8	4	3	12	10	3	9	14
Esr2-201	0	0	0	0	0	0	0	0
Esrp1-203	0	0	0	0	0	0	0	0
Esrp2-201	0	0	0	0	0	0	0	0
Esrra-201	23	5	7	20	28	3	27	22
Esrrb-203	0	0	0	0	0	0	0	0
Esrrg-201	1	0	0	0	0	0	0	0
Ess2-201	85	42	64	75	66	14	72	53
Esx1-201	0	1	1	0	0	0	0	0
Esyt1-201	737	307	476	501	426	161	428	454
Esyt2-201	132	36	73	93	70	7	83	74
Esyt3-201	0	0	0	0	0	0	0	1
Etaa1-201	42	14	37	30	57	14	30	33
Etd-201	0	0	0	0	0	0	0	0
Etf1-201	384	202	302	268	307	69	210	179
Etfa-201	295	141	186	223	192	75	159	173
Etfb-201	211	149	146	196	139	66	153	174
Etfbkmt-209	6	3	2	6	3	2	6	3
Etfbl-201	0	0	0	0	0	0	0	0
Etfdh-201	195	90	140	129	117	59	121	136
Etfrf1-201	29	9	13	26	14	2	23	15
Ethe1-201	40	20	19	37	12	10	27	26
Etl4-209	0	0	0	0	0	0	1	1
Etnk1-201	74	35	43	65	64	25	68	83
Etnk2-203	0	0	0	0	0	0	0	0
Etnppl-201	0	0	2	0	0	0	0	1
Ets1-201	37	14	21	23	34	8	43	40
Ets2-201	28	12	10	17	9	5	10	19
Etv1-201	0	0	0	0	0	0	0	0
Etv2-201	0	0	0	0	0	0	0	0
Etv3-202	9	7	3	3	5	1	8	3
Etv4-212	0	0	0	0	0	0	0	0
Etv5-201	16	6	7	4	8	4	4	4
Etv6-201	99	27	61	62	51	12	89	68
Eva1a-201	0	0	0	0	0	0	0	0
Eva1b-201	9	1	7	6	0	0	4	7
Eva1c-201	0	0	0	0	0	0	0	0
Evc-201	0	0	0	0	0	0	0	0
Evc2-201	0	0	0	0	0	0	1	0
Evi2-202	0	0	0	0	0	0	0	0
Evi2a-205	156	70	85	140	53	23	117	122
Evi2b-201	0	0	0	0	0	0	0	0
Evi5-201	94	34	64	41	74	17	74	64
Evi5l-209	18	3	9	16	15	1	14	10
Evl-201	40	21	40	40	89	43	96	105
Evpl-201	8	2	8	7	13	3	6	7
Evx1-201	0	0	0	0	0	0	0	0
Evx2-202	0	0	0	0	0	0	0	0
Ewsr1-203	600	481	574	610	490	250	387	378
Exd1-201	8	2	2	1	1	1	6	0
Exd2-201	66	31	43	52	18	10	27	17
Exo1-201	75	21	47	49	56	16	35	37
Exo5-201	25	19	17	15	36	8	16	16
Exoc1-203	177	71	126	132	204	75	157	131
Exoc2-202	153	76	116	118	137	67	110	96
Exoc3-201	121	35	55	71	96	30	90	71
Exoc3l-201	1	0	1	0	1	0	0	0
Exoc3l2-202	3	0	2	1	0	0	1	1
Exoc3l4-210	0	0	0	0	0	0	0	0
Exoc4-201	237	95	150	152	194	124	152	141
Exoc5-207	157	47	95	104	135	29	101	71
Exoc6-201	213	105	181	181	273	94	211	224
Exoc6b-203	4	2	5	8	1	0	7	7
Exoc7-201	111	54	82	95	113	43	118	113
Exoc8-201	81	27	66	73	97	34	102	81
Exog-201	49	14	20	25	19	6	13	25
Exosc1-201	57	21	35	47	48	16	47	45
Exosc10-201	227	92	138	133	205	89	121	91
Exosc2-201	219	85	152	152	127	35	121	96
Exosc3-201	162	85	119	136	129	34	107	101
Exosc4-201	28	18	27	25	34	12	22	23
Exosc5-206	65	23	42	50	49	14	46	50
Exosc6-201	0	0	0	0	0	0	0	0
Exosc7-201	292	140	188	226	169	79	201	215
Exosc8-201	245	116	185	174	157	68	188	143
Exosc9-201	247	117	191	200	144	60	123	129
Exph5-201	0	0	0	0	0	0	0	0
Ext1-201	2	1	0	1	6	1	7	5
Ext2-201	189	75	121	134	93	34	104	178
Extl1-201	1	0	0	0	0	0	0	0
Extl2-201	10	5	5	9	4	0	10	9
Extl3-203	4	0	5	2	8	4	4	2
Eya1-201	144	76	107	115	78	18	68	75
Eya2-201	1	0	0	0	0	0	0	0
Eya3-203	127	51	73	80	89	28	65	53
Eya4-202	0	0	0	0	0	0	0	0
Ezh1-203	77	9	26	32	34	19	38	28
Ezh2-201	464	186	314	331	393	112	296	248
Ezr-201	474	235	308	288	220	109	306	248
F10-202	707	341	556	566	357	91	621	690
F11-201	0	0	0	0	0	0	0	0
F11r-201	0	0	0	0	2	0	0	1
F12-201	0	1	0	0	0	0	0	0
F13a1-201	795	397	788	391	1534	896	1090	1102
F13b-201	0	0	0	0	0	0	0	0
F2-201	0	0	0	0	1	0	2	0
F2r-201	0	0	1	0	0	0	0	0
F2rl1-201	0	0	0	0	0	0	1	0
F2rl2-201	0	0	0	1	0	0	0	0
F2rl3-201	7	4	0	5	2	0	5	4
F3-201	0	0	0	3	3	0	0	1
F5-201	715	441	673	577	345	152	533	645
F7-201	64	53	70	42	24	15	34	42
F8-201	0	0	0	0	2	0	2	1
F830016B08Rik-201	0	0	0	0	0	0	0	0
F830045P16Rik-201	0	0	0	0	0	0	0	0
F8a-201	2	3	0	0	4	0	0	1
F9-201	0	0	0	0	0	0	0	0
FQ976806.1-201	0	0	0	0	0	0	0	0
Fa2h-201	0	0	0	0	0	0	0	0
Faah-201	1	0	0	0	1	1	2	3
Faap100-201	15	4	8	22	15	1	9	10
Faap20-210	0	2	4	1	2	2	0	1
Faap24-201	18	6	24	10	24	1	11	9
Fabp1-201	0	0	0	0	0	0	0	0
Fabp12-201	0	0	0	0	0	0	0	0
Fabp2-201	0	0	0	0	0	0	0	0
Fabp3-201	0	0	0	0	3	0	0	3
Fabp4-201	13	11	3	9	9	1	13	12
Fabp5-201	96	64	86	113	166	68	154	175
Fabp6-201	0	0	0	0	0	0	0	0
Fabp7-201	1	1	1	0	1	0	1	1
Fabp9-201	0	0	0	0	0	0	0	0
Fadd-201	30	22	10	26	14	1	24	24
Fads1-201	18	11	14	18	11	6	17	17
Fads2-201	10	3	11	1	3	1	3	7
Fads3-201	0	0	0	0	0	0	3	5
Fads6-201	7	5	10	3	2	0	3	2
Faf1-201	480	228	316	353	373	116	299	289
Faf2-203	155	103	130	125	99	42	123	155
Fah-201	0	0	0	0	0	0	0	0
Fahd1-201	34	19	16	18	20	5	21	20
Fahd2a-201	33	21	23	28	25	5	26	16
Faim-201	142	50	82	109	101	21	119	95
Faim2-201	0	0	0	1	0	0	0	0
Faiml-201	0	0	0	0	0	0	0	1
Fam102a-201	11	2	13	11	12	0	18	14
Fam102b-202	32	11	16	21	37	7	25	22
Fam104a-201	23	6	9	14	12	7	19	13
Fam107a-203	0	0	0	1	0	0	0	0
Fam107b-201	591	293	357	419	393	135	440	412
Fam110a-204	24	12	25	29	18	6	28	29
Fam110b-201	0	0	0	0	0	0	0	0
Fam110c-201	0	2	6	5	2	0	4	2
Fam111a-203	596	210	369	357	403	138	323	290
Fam114a1-201	24	14	18	22	14	9	23	20
Fam114a2-201	128	73	66	108	53	22	91	96
Fam117a-201	64	32	46	48	58	31	90	84
Fam117b-201	79	45	59	61	83	15	71	86
Fam118a-203	24	6	28	25	26	6	10	19
Fam118b-203	47	21	35	36	36	8	35	18
Fam120a-201	407	183	279	262	423	112	326	317
Fam120b-201	22	11	20	11	29	6	21	17
Fam120c-201	13	2	5	2	9	1	5	7
Fam122a-201	8	1	1	4	3	0	4	0
Fam122b-201	19	4	11	7	12	1	4	3
Fam122c-203	0	0	0	0	0	0	0	0
Fam124a-201	0	0	0	0	0	0	0	0
Fam124b-201	0	0	0	0	0	0	0	0
Fam126a-201	131	48	75	91	65	23	55	57
Fam126b-207	58	22	33	35	20	2	20	24
Fam129a-205	66	27	47	67	42	35	89	98
Fam129b-201	26	5	22	16	49	10	35	41
Fam129c-208	4	1	2	0	3	3	2	3
Fam131a-201	0	0	1	1	0	0	1	0
Fam131b-203	0	0	0	0	0	0	0	0
Fam131c-201	0	0	0	0	0	0	0	0
Fam133b-201	223	92	116	128	111	35	167	132
Fam135a-201	0	0	0	1	5	1	1	2
Fam135b-201	0	0	0	0	0	0	0	0
Fam136a-201	65	18	28	35	29	7	34	28
Fam13a-201	0	0	0	0	0	0	0	0
Fam13b-201	160	47	121	72	175	43	179	123
Fam13c-201	1	0	0	0	0	0	0	0
Fam149a-201	0	0	0	0	0	0	0	0
Fam149b-203	21	5	16	17	18	2	8	12
Fam151a-201	0	0	0	0	0	0	0	0
Fam151b-201	30	6	17	16	17	2	17	15
Fam155a-201	0	0	0	0	0	0	0	0
Fam160a1-202	4	2	6	3	0	0	1	0
Fam160a2-208	68	29	42	51	30	5	70	43
Fam160b1-201	96	55	66	79	80	38	103	74
Fam160b2-201	44	13	30	42	34	5	40	22
Fam161a-208	6	2	2	4	1	0	2	1
Fam161b-201	4	0	3	6	7	1	6	8
Fam162a-201	157	76	83	112	57	13	71	79
Fam162b-201	0	0	0	0	0	0	0	0
Fam163a-201	0	0	0	0	0	0	0	0
Fam163b-201	0	0	0	0	0	0	0	0
Fam166a-201	0	0	0	0	0	0	0	0
Fam166b-203	0	0	0	0	0	0	0	0
Fam167a-201	0	0	0	0	0	0	0	0
Fam167b-201	0	0	0	0	0	0	0	0
Fam168a-201	1	0	0	0	0	0	0	0
Fam168b-201	2	1	1	2	0	1	1	2
Fam169a-202	0	0	0	0	0	0	0	0
Fam169b-202	11	6	6	11	4	0	7	5
Fam170a-201	0	0	0	4	0	0	0	1
Fam170b-201	0	0	0	0	0	0	0	0
Fam171a1-204	0	0	0	0	1	0	0	0
Fam171a2-201	0	0	0	0	0	0	0	0
Fam171b-201	0	0	1	0	0	0	0	0
Fam172a-201	134	67	117	104	85	31	85	76
Fam173a-201	53	40	47	61	24	7	39	44
Fam174a-202	35	10	16	19	29	3	29	35
Fam174b-201	2	0	0	2	8	4	21	8
Fam177a-201	0	0	0	0	0	0	0	0
Fam178b-201	0	0	0	0	0	0	0	0
Fam180a-201	0	0	0	0	0	0	0	0
Fam181a-203	0	0	0	0	0	0	0	0
Fam181b-201	0	0	0	0	0	0	0	0
Fam183b-204	0	0	0	0	0	0	0	0
Fam184a-201	0	0	0	0	0	0	0	2
Fam184b-201	0	0	0	0	0	0	0	0
Fam185a-201	10	3	9	7	6	4	8	4
Fam186a-201	0	0	0	0	0	0	0	0
Fam186b-201	0	0	0	0	0	0	0	0
Fam187a-201	0	0	0	0	0	0	0	0
Fam187b-201	0	0	0	0	0	0	0	0
Fam189a1-201	0	0	0	0	0	0	0	0
Fam189a2-201	0	0	0	0	0	0	0	0
Fam189b-201	2	0	2	1	1	2	1	1
Fam192a-201	217	67	129	152	115	47	131	112
Fam193a-202	166	79	117	124	144	65	111	95
