"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"Kmt2b",325.807049744724,-0.0351616936450213,0.11840599974143,0.285740909976985,0.843109680442776
"Kmt2c",610.998154373651,-0.0213088216374387,0.113802829258807,0.509927538026687,0.917091096956357
"Kmt2d",1458.44130087452,0.0117706808281081,0.110204985753603,0.754201009941971,0.963341841820153
"Kmt2e",756.006314675239,-0.0319646226800184,0.114615178651763,0.433621674381806,0.895558440012502
"Kmt5a",867.514732544187,-0.00276250968346119,0.107785400386145,0.923083744098088,0.992247482192462
"Kmt5b",91.5408314356063,0.00210531656055276,0.113721802017264,0.924081214365015,NA
"Kmt5c",210.36348802384,-0.00988019422294947,0.112228007220926,0.743732054446258,0.96174541592626
"Knl1",422.719035020594,-0.0120825462766312,0.112572351647682,0.686678918051056,0.953810004235839
"Knop1",353.735880074079,-0.0395160819393233,0.118593818762395,0.303380022985587,0.844910882431951
"Knstrn",395.224114087861,-0.0070989912798993,0.110649487353945,0.840173549382395,0.977228925104371
"Kntc1",288.270708667684,0.0176749599143805,0.114424126696591,0.568816413829556,0.928083273101574
"Kpna1",531.201857499975,0.0124700549786105,0.113772694148847,0.629995505207956,0.941479123567933
"Kpna3",527.242163248433,-0.00199588446337879,0.11196342221925,0.997801451391332,0.999397790396487
"Kpna4",492.92090583485,0.004023701443243,0.110613003190928,0.906567157346599,0.987143586902914
"Kpna6",183.511005986904,0.0238933159344427,0.115094322436588,0.434530352178874,0.895558440012502
"Kpnb1",1622.31533654987,0.0163003984265519,0.110490504687106,0.674060280353032,0.951663349815541
"Kptn",68.3763898130945,-0.00404751217581752,0.114197928676042,0.848517256344316,NA
"Kras",472.464795381455,-0.00179753440781788,0.109286195754809,0.965587543961392,0.996168136471404
"Krcc1",448.320351401673,-0.119676139481417,0.206998137466379,0.0195364579805245,0.519934043549322
"Kri1",354.127149058565,0.00593108562177172,0.110587499290248,0.85662892350274,0.977738423779932
"Krit1",174.663717911238,0.0250713449203524,0.116811378954065,0.351669194200824,0.862981307282192
"Krr1",558.431520608405,-0.0247020479161108,0.112208886056824,0.5257259601086,0.92361996768905
"Krt18",66.3543740678105,-0.0247394195457361,0.118653372824388,0.170154120081054,NA
"Krt80",278.626588961662,0.0175742104906021,0.113112039620135,0.569457189918295,0.928083273101574
"Krtcap2",262.232817688806,-0.0187851890714678,0.114904391802908,0.463805389358039,0.909097901900545
"Ksr1",84.2818801779867,0.0576271673249557,0.134330537577439,0.040983025395997,NA
"Kti12",123.92990926899,0.0103334115405596,0.114057318886327,0.622592760659173,NA
"Ktn1",309.292233718765,-0.101718583097491,0.184075827604523,0.0118495717474818,0.462973693311184
"Kyat3",108.35767655147,-0.0323176069666684,0.119238115010992,0.237366060883614,NA
"L1cam",181.92382091017,-0.00616280316873619,0.113592376504023,0.803727357475672,0.968692071721942
"L2hgdh",119.785773256722,0.00730109026296263,0.113636678048953,0.774943713390683,NA
