"pathway","pval","padj","ES","NES","nMoreExtreme","size","leadingEdge"
"KEGG_Non-small_cell_lung_cancer%mmu05223",0.0841423948220065,0.226285714285714,0.40744239456571,1.28715553216989,25,57,"RAF1;JAK3;PLCG2;AKT1;PRKCB;DDB2"
"KEGG_Alanine,_aspartate_and_glutamate_metabolism%mmu00250",0.086734693877551,0.226712467165084,0.564255707636285,1.40281824303132,33,19,"CAD;ADSL;4930438A08RIK;ADSSL1;GOT2;GLS;ASNS;ASS1"
"BP_protein_folding%0006457",0.0161725067385445,0.22685218911634,-0.463008377605405,-1.42152459744936,11,94,"TBCA;HSPE1;PFDN5;PFDN2;PFDN6;PFDN4;PFDN1;WDR83OS;PPIL3;DNAJC1;HSP90AA1;DNAJC25;PPIG;PDRG1;STUB1;TBCC;DNLZ;HSP90AB1;P3H1;NUDCD2;PPIA;NKTR;CALR3;ARL2"
"KEGG_Rheumatoid_arthritis%mmu05323",0.0880121396054628,0.227796126037669,-0.513822685119889,-1.33786897690513,57,35,"ATP6V1G1;ATP6V1F;ATP6V0B;H2-AB1;CTSL;FOS;ATP6V1D;ATP6V0E"
"WP_G1_to_S_cell_cycle_control%WP413",0.103125,0.22866847826087,0.416221597919583,1.30799175302693,32,56,"MYC;POLE;MCM6;MCM2;E2F6;MCM5;ORC3;ORC5;MCM7;E2F4;TFDP1;RPA1;MCM4;ORC1;ORC4;TRP53;POLE2;ATM;TFDP2;RBL1;ORC2;CDC45;CCND3;MCM3;WEE1;POLA2;CDK7;PRIM1;RB1;PRIM2"
"WP_Factors_and_pathways_affecting_insulin-like_growth_factor_(IGF1)-Akt_signaling%WP3675",0.0988235294117647,0.22866847826087,0.577527667227634,1.40888535643225,41,15,"ILK;AKT1;ITGB1;MTOR;PDK1"
"WP_Apoptosis_Modulation_by_HSP70%WP166",0.101176470588235,0.22866847826087,0.57527751993312,1.4033960963449,42,15,"CASP8;RIPK1;CASP2;AIFM1;CASP7;CASP3;CASP9;TNFRSF1A;CASP6"
"RA_Formation_of_Incision_Complex_in_GG-NER%R-MMU-5696395",0.0791044776119403,0.229566087090322,-0.502974744537426,-1.34621623606107,52,37,"RPS27A;GTF2H5;RBX1;XPA;RPA3;CETN2;UBE2V2;SUMO2;MNAT1;CCNH"
"WP_Calcium_Regulation_in_the_Cardiac_Cell%WP553",0.105919003115265,0.229866772718234,0.409240902471407,1.28100123893111,33,55,"GRK6;ARRB1;PRKCB;ANXA6;GNAS;ADCY3;ATP2A2;YWHAQ;SLC8A1;GNA11;GNB5;ITPR1;ITPR2"
"RA_Cell_junction_organization%R-MMU-446728",0.0804020100502513,0.232135034145084,0.5422289427864,1.3919502426284,31,21,"ILK;FLNA;CTNNA1;ITGB1;ARHGEF6;JUP;PXN;PLEC;PVR;ACTN1;LIMS1"
"KEGG_Bile_secretion%mmu04976",0.0909090909090909,0.233009708737864,0.493333736999425,1.34839403651694,33,26,"UGT1A7C;GNAS;ADCY3;SCARB1;ATP1A3;PRKACA;ATP1A1;ABCC4;ABCC2;ABCC3;PRKACB;SLC4A5;RXRA;HMGCR;ADCY7;SLC9A1"
"BP_positive_regulation_of_vascular_associated_smooth_muscle_cell_proliferation%1904707",0.0173267326732673,0.233573357335734,0.627928975318794,1.66514520178349,6,21,"MEF2D;DNMT1;XBP1;HPGD;MFN2;JAK2"
"BP_protein_targeting_to_lysosome%0006622",0.0172413793103448,0.233573357335734,0.6224789775028,1.67066736364467,6,22,"PIK3R4;AP3B1;NCOA4;PIK3C3;BECN1;NEDD4;VPS53;GGA3;ATG14;SORT1;VPS4A;HGS"
"BP_positive_regulation_of_dendrite_morphogenesis%0050775",0.0172413793103448,0.233573357335734,0.629571460404267,1.68970283333751,6,22,"ILK;NUMB;ANAPC2;FBXW8;CUX1;HDAC6;CAPRIN1;CUL7;FBXO31;TNIK"
"BP_cognition%0050890",0.0180032733224223,0.236549338084485,-0.65450621850922,-1.60867832396783,10,25,"COMT;RP9;GRCC10;NDUFS4"
"BP_lysosome_organization%0007040",0.0178571428571429,0.236549338084485,0.505211554735246,1.56344704719431,5,45,"MYO7A;AP3B1;VPS35;SPG11;MTOR;BECN1;IDUA;WASHC5;HPS4;HPS1"
"BP_B_cell_receptor_signaling_pathway%0050853",0.0183727034120735,0.238385826771654,0.574874429221032,1.61012944294628,6,28,"PLCG2;SH2B2;PRKCB;PLEKHA1;NCKAP1L;KLHL6;PTPN6;VAV3;NFAM1;TEC;SYK"
"RA_ISG15_antiviral_mechanism%R-MMU-1169408",0.0848806366047745,0.239138349514563,0.514318899591611,1.36055294442871,31,24,"FLNB;EIF4G1;UBE2E1;UBA7;NEDD4;PLCG1;DDX58;EIF4G3"
"RA_PTEN_Regulation%R-MMU-6807070",0.0837988826815642,0.239138349514563,-0.430048468635718,-1.29246243532607,59,79,"LAMTOR4;RPS27A;LAMTOR2;PSMB5;XIAP;PSMB6;CHD3;PSMA7;PSMD9;LAMTOR5;PSMB1;STUB1;CSNK2A2;CBX8;GATAD2B;PSMD13;PSMC5;PSMD7;PSMD10;PSMD4;CSNK2B;PHC3"
"RA_RHOG_GTPase_cycle%R-MMU-9013408",0.0838509316770186,0.239138349514563,0.428895263612086,1.33583035195803,26,49,"ARHGAP1;ESYT1;DOCK2;KALRN;ERBIN;ELMO2;ANKLE2;ITGB1;MPP7;CYFIP1;VRK2;VAV3;VAV1;IQGAP2;DOCK5;LETM1;MAP3K11;CDC42;DEPDC1B;ARHGAP39;KTN1;PREX1"
"RA_RAF_activation%R-MMU-5673000",0.0849514563106796,0.239138349514563,0.584938780360966,1.36711800293962,34,15,"PPP2R1B;PPP2R5B;PPP2R5C;JAK2;MARK3;MAP3K11;SHOC2;PPP2CB;BRAP"
"RA_Phosphorylation_of_the_APC/C%R-MMU-176412",0.0849514563106796,0.239138349514563,0.583863828094478,1.36460562618301,34,15,"CDC23;CCNB1;ANAPC2;CDC16;UBE2E1;ANAPC1"
"BP_cell_morphogenesis%0000902",0.0191082802547771,0.241882864688519,0.490547281663774,1.54157160024213,5,57,"ILK;AP3B1;NCKAP1L;SCFD1;MYH9;CUL3;SMARCA4;CYFIP1;ADD1;IDUA;HGF;STRADB;MED1;MAPK14;HPS1;CAP1;ECT2;THOC2;PLEC;SART3;SSH1;ITPR1;CFAP44"
"BP_Schwann_cell_development%0014044",0.0190476190476191,0.241882864688519,0.670569617215648,1.65128743274316,7,16,"RAF1;ILK;MED12;DAG1;MAP2K1"
"WP_Microglia_Pathogen_Phagocytosis_Pathway%WP3626",0.11614730878187,0.246813031161473,0.450150263102988,1.30672290575381,40,34,"PLCG2;PIK3CG;NCKAP1L;HCK;PIK3C3;RAC1;ITGB2;PTPN6;VAV3;VAV1;PIK3R2;PIK3CB;SYK"
