"pathway","pval","padj","ES","NES","nMoreExtreme","size","leadingEdge"
"RA_Stabilization_of_p53%R-MMU-69541",0.0693877551020408,0.21702947845805,-0.586087550273665,-1.39138620751449,50,32,"RPS27A;PSMA7;PSMC5;PSMB6;PSMD9;PSMD7;PSMB1;PSMD13;PSMB5;PSME1;PSMD10;PSMD4"
"BP_actin_cytoskeleton_organization%0030036",0.0166666666666667,0.217701342281879,0.428802858500149,1.49453884072874,1,127,"SPECC1L;DOCK2;FMNL3;SH2B2;ACTN4;FLII;SPECC1;SPTBN1;NISCH;SPTAN1;CAPZA1;PI4KA;EPB41;TLN1;FLNA;MYH9;ABR;NF2;SIPA1L1;FLNB;SHC1;ELMO1;TMOD3;MKLN1;PACSIN2;LIMK1;SSH1;RAC1;CAP1;PARVG;FER;MINK1;CDC42BPB;ARHGEF18;ATP2C1;MRTFA"
"BP_skeletal_system_morphogenesis%0048705",0.0167785234899329,0.217701342281879,0.601173161995062,1.6319766049885,4,27,"WDR48;MYC;PLEKHA1;RECQL4;IDUA;TIPARP;PSEN1;COL11A2"
"RA_Asymmetric_localization_of_PCP_proteins%R-MMU-4608870",0.0701513067400275,0.218205445826715,-0.589451687287445,-1.38075669032266,50,30,"RPS27A;PSMA7;PSMC5;PSMB6;PSMD9;PSMD7;PSMB1;PSMD13;PSMB5;PSME1;PSMD10;PSMD4"
"KEGG_Cellular_senescence%mmu04218",0.0775862068965517,0.220244716351502,0.334768300121775,1.21085936892678,8,122,"MYC;RAF1;TSC2;NFATC1;AKT1;TGFBR2;E2F4;MAPK14;RBL2;CCNB1;HIPK2;NFATC3;ZFP36L2;PIK3R2;PIK3CB;MYBL2;MTOR;ATR;MAP2K3;CAPN1;RB1;NBN;RASSF5;MCU;MAP2K1;MAPK1;BTRC"
"RA_Regulation_of_RUNX2_expression_and_activity%R-MMU-8939902",0.0740242261103634,0.227735733880517,-0.576307964429525,-1.37922510923617,54,33,"RPS27A;RBX1;PSMA7;PSMC5;PSMB6;STUB1;PSMD9;PSMD7;PSMB1;PSMD13;PSMB5;PSME1;PSMD10;PSMD4"
"RA_Nuclear_events_mediated_by_NFE2L2%R-MMU-9759194",0.0740242261103634,0.227735733880517,-0.576536583241343,-1.37977224171596,54,33,"RPS27A;RBX1;PSMA7;PRDX1;PSMC5;PSMB6;PSMD9;PSMD7;PSMB1;PSMD13;PSMB5;PSME1;PSMD10;PSMD4"
"BP_neuron_projection_morphogenesis%0048812",0.0185873605947955,0.23344578313253,0.524972480410246,1.54274601516725,4,39,"ZFP335;ILK;ALS2;NCKAP1L;MAP1S;RAC1;DNM2;MINK1;LRRK2;ATP7A;MAP2K1;SRGAP2;TAOK2;WEE1;SGK1;VPS54;PAK1;TAOK3"
"BP_double-strand_break_repair_via_nonhomologous_end_joining%0006303",0.0185185185185185,0.23344578313253,0.569013767497795,1.56957111765591,4,30,"LIG3;TRP53BP1;POLA1;DCLRE1A;PRKDC;MLH1;DCLRE1C;ERCC4;PRPF19;XRCC6;SMARCAL1;POLL;XRCC1;ASTE1;POLM"
"BP_barbed-end_actin_filament_capping%0051016",0.0186666666666667,0.23344578313253,0.688070634334034,1.63591855773326,6,15,"FLII;CAPZA1;ADD1;ADD3;RDX;SCIN;CAPZA2;GSN;SVIL"
"BP_regulation_of_mitochondrial_membrane_potential%0051881",0.0190615835777126,0.235546711353163,-0.698736327812517,-1.57883067437044,12,24,"SOD1;NDUFS6;NDUFS4;BAX;BAK1;PARK7;DYNLL1;SOD2"
"BP_regulation_of_canonical_NF-kappaB_signal_transduction%0043122",0.0192926045016077,0.23559674673728,0.588443427343341,1.59052958593249,5,25,"PIK3AP1;PLCG2;TRAF6;NKIRAS2;PPM1A;BTRC;NLRP12;CARD6"
"KEGG_Wnt_signaling_pathway%mmu04310",0.0852272727272727,0.237397513885216,0.385777568865307,1.25992723053456,14,70,"MYC;PRKCB;NFATC1;CUL1;LRP5;DVL3;NFATC3;PRKACA;RNF43;MAP3K7;RAC1;PSEN1;PRKACB;AXIN1;DVL2;CTBP2;DVL1;BTRC;CTBP1;SMAD4;PLCB4"
"KEGG_Natural_killer_cell_mediated_cytotoxicity%mmu04650",0.085427135678392,0.237397513885216,0.407316272703833,1.31749801862681,16,62,"RAF1;PRKCB;PLCG2;NFATC1;SHC1;PIK3R2;VAV3;PIK3CB;ITGB2L;ITGB2;RAC1;ARAF;SYK;MAP2K1;PLCG1;MAPK1;SOS2"
"RA_EML4_and_NUDC_in_mitotic_spindle_formation%R-MMU-9648025",0.0779220779220779,0.238424618859401,0.426948187475858,1.39963469244557,11,82,"PPP2R1B;CLASP2;NUP160;CKAP5;NUP107;BUB1B;KNTC1;KIF2C;CLASP1;KIF18A;BUB1;PPP2R5C;CENPO;ERCC6L;PLK1;NDEL1;ZW10;XPO1;AURKB;ZWILCH"
"KEGG_Adrenergic_signaling_in_cardiomyocytes%mmu04261",0.0874316939890711,0.240437158469945,0.398080832522687,1.28591214466774,15,66,"PPP2R1B;PIK3CG;AKT1;MAPK14;GNAS;PPP2R5C;PRKACA;CREB1;ATP2A3;PRKACB;ADCY3;ATP1A3;ATP2A2;MAPK1;PPP2CB;PPP2R5B;PLCB4;PIK3R5;GNAI3;ATF6B;ADCY7;PPP1CA"
"KEGG_Cushing_syndrome%mmu04934",0.0887573964497041,0.241566522296102,0.382989275294474,1.25715854695745,14,73,"ARNT;USP8;DVL3;GNAS;RBBP5;PRKACA;CREB1;SCARB1;RB1;MEN1;PRKACB;ADCY3;AXIN1;DVL2;MAP2K1;DVL1;MAPK1"
"KEGG_Autoimmune_thyroid_disease%mmu05320",0.0899550224887556,0.242327815683995,-0.637041002493763,-1.35965055917305,59,18,"H2-K1;H2-T22;H2-Q6;H2-T23;H2-AA;H2-AB1;H2-Q4;H2-Q7;H2-M3"
"BP_integrin-mediated_signaling_pathway%0007229",0.0211864406779661,0.247648261758691,0.479799504009775,1.48300353550267,4,51,"ZYX;ILK;FERMT3;CTNNA1;TLN1;PXN;ITGB5;ADAM15;VAV3;ITGB2L;CUL3;ITGB1;ITGB2;ITGA5;SYK;LIMS1"
"BP_protein_K48-linked_deubiquitination%0071108",0.0214723926380368,0.247648261758691,0.634861957373195,1.59420541924224,6,20,"USP8;USP19;USP37;USP33;USP25;BAP1;OTUD5;USP14;MINDY3;USP5;VCPIP1;TNFAIP3;USP20;OTUB1"
"BP_regulation_of_myelination%0031641",0.0214477211796247,0.247648261758691,0.672972841820835,1.6246583399542,7,16,"AKT1;CYFIP1;MTOR;RXRA;SIRT2;RXRB"
"BP_phosphatidic_acid_biosynthetic_process%0006654",0.0214477211796247,0.247648261758691,0.669036773078242,1.61515607402028,7,16,"DGKQ;DGKZ;PLD1;DGKH;DGKG;ABHD4;ABHD8;AGPAT2;DGKA"
"BP_positive_regulation_of_cell-substrate_adhesion%0010811",0.0214477211796247,0.247648261758691,0.675687181549083,1.63121116705646,7,16,"PPM1F;JAK2;RSU1;EMILIN1;ITGB1;RAC1;ITGA5;LIMS1"
"KEGG_Platelet_activation%mmu04611",0.0946745562130178,0.252465483234714,0.377276969046912,1.23840795761931,15,73,"PIK3CG;PLCG2;AKT1;FERMT3;MAPK14;TLN1;GNAS;PIK3R2;PIK3CB;PRKACA;PLA2G4A;ARHGEF1;ITGB1;SYK;PRKACB;ADCY3;MAPK1;P2RX1;PLCB4;PIK3R5;GNAI3;TBXAS1;TLN2"
"BP_phospholipase_C-activating_G_protein-coupled_receptor_signaling_pathway%0007200",0.022140221402214,0.252544503467013,0.521502792413646,1.52799302105543,5,37,"PIK3CG;DGKQ;DGKZ;MYH9;DGKH;PRKD3;P2RY2;TGM2;VEGFA;DGKG"
"KEGG_mTOR_signaling_pathway%mmu04150",0.096551724137931,0.254896551724138,0.339429504647263,1.19645338914886,13,101,"TTI1;RAF1;TSC2;PRKCB;STRADA;FNIP2;AKT1;LRP5;DVL3;DEPDC5;STRADB;RPS6KA1;PIK3R2;PIK3CB;MIOS;MTOR;SKP2;RRAGC;MAPKAP1;RPTOR;DVL2;MAP2K1;PRKAA1;DVL1;MAPK1;SOS2;WDR59"
"BP_cellular_response_to_calcium_ion%0071277",0.0226415094339623,0.255455291222313,0.524181245204543,1.53141939331461,5,38,"PLCG2;CPNE2;NFATC1;ADD1;CLIC4;IQGAP1;NCSTN;NFATC3;MEF2A;ASPH;ECT2"
